,airport_code,city_name,avg_daily_flights,percent_delayed,num_unique_airlines,unique_airlines,mean_dep_delay,std_dep_delay
111,EWR,"Newark, NJ",342.2817679558011,31.554565557761528,11,"['UA', '9E', 'AA', 'YX', 'NK', 'DL', 'F9', 'G4', 'B6', 'MQ', 'AS']",10.61456265233322,62.66317762777626
226,MSP,"Minneapolis, MN",321.09944751381215,26.26335621741599,14,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'AS']",5.786902734045665,54.30583653973301
172,JFK,"New York, NY",314.72375690607737,29.05643816378478,9,"['OO', '9E', 'AA', 'YX', 'DL', 'F9', 'B6', 'HA', 'AS']",8.023505661371017,59.7189937785769
159,IAH,"Houston, TX",308.4222222222222,36.400317025722316,11,"['OO', 'UA', 'AA', 'YX', 'NK', 'DL', 'F9', 'OH', 'B6', 'MQ', 'AS']",13.52581237841343,62.37292960338689
305,SLC,"Salt Lake City, UT",300.56906077348066,27.345918423616343,11,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'B6', 'MQ', 'HA', 'AS']",5.965590132897083,53.98630145953787
215,MIA,"Miami, FL",295.35911602209944,36.77328843995511,11,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'B6', 'MQ', 'AS']",14.699925177702955,62.28040495342354
41,BNA,"Nashville, TN",259.89502762430936,35.04177207117196,14,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'AS']",8.757424374481834,55.573857474144326
248,PHL,"Philadelphia, PA",252.22651933701658,30.09659825203163,12,"['UA', 'OO', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'B6', 'AS']",10.480866536700765,64.38665771959967
284,SAN,"San Diego, CA",250.60773480662982,37.46252204585537,11,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'G4', 'B6', 'HA', 'AS']",15.522971781305115,69.3788286016757
55,BWI,"Baltimore, MD",250.2707182320442,45.548466853572926,13,"['UA', 'OO', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'AS']",12.087816508090686,49.06227445177646
119,FLL,"Fort Lauderdale, FL",237.5635359116022,39.17765529430917,10,"['UA', '9E', 'AA', 'WN', 'NK', 'DL', 'F9', 'G4', 'B6', 'AS']",12.838786948533686,62.705585310368484
22,AUS,"Austin, TX",218.51933701657458,33.44457928802589,14,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'B6', 'MQ', 'HA', 'AS']",9.070110234627832,60.97448652913851
326,TPA,"Tampa, FL",202.70224719101122,34.117679665197755,11,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'B6', 'MQ', 'AS']",10.485019816523932,64.55862985992319
206,MDW,"Chicago, IL",193.28176795580112,40.12691516121656,5,"['WN', 'DL', 'F9', 'G4', 'OO']",10.311027898467872,47.5069053953394
85,DAL,"Dallas, TX",190.1988950276243,43.49328995526637,3,"['WN', 'AS', 'DL']",13.290826700749433,54.83818892171897
315,STL,"St. Louis, MO",168.34254143646407,34.94584837545126,12,"['UA', 'OO', '9E', 'AA', 'WN', 'YX', 'NK', 'DL', 'F9', 'OH', 'MQ', 'AS']",7.624187725631769,55.177983397113636
148,HNL,"Honolulu, HI",162.646408839779,31.264648935086107,6,"['UA', 'AA', 'WN', 'DL', 'HA', 'AS']",2.6009375318455112,46.633765214621135
246,PDX,"Portland, OR",157.06629834254144,28.864891484047977,12,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'G4', 'B6', 'MQ', 'HA', 'AS']",3.0638432586443423,56.020606900608435
271,RDU,"Raleigh/Durham, NC",155.56906077348066,29.359329497833656,13,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'AS']",6.886035940052561,63.359749897459565
307,SMF,"Sacramento, CA",148.52486187845304,31.97931778447346,11,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'B6', 'MQ', 'HA', 'AS']",5.683852248632965,54.746964473370326
150,HOU,"Houston, TX",144.4388888888889,38.49378822262395,7,"['WN', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",9.691949690372706,49.140526674408186
157,IAD,"Washington, DC",140.76243093922653,28.981866708532852,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'F9', 'OH', 'AS', 'OO']",8.427388335034147,61.026930008826
227,MSY,"New Orleans, LA",136.7094972067039,35.48281639491643,13,"['OO', 'UA', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'AS']",10.636467655592334,61.12257243026524
302,SJC,"San Jose, CA",134.70165745856355,28.34584307452524,11,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'B6', 'MQ', 'HA', 'AS']",5.096632623764407,50.01530050289143
202,MCI,"Kansas City, MO",127.55,30.2234417875343,13,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'AS']",5.782481815410079,58.33258942057052
164,IND,"Indianapolis, IN",124.67403314917127,27.17805548169813,13,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'AS']",4.768456970663831,55.95697644078039
309,SNA,"Santa Ana, CA",115.08839779005525,30.30579424895588,9,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'G4', 'AS']",9.017521962459796,65.31023590005884
71,CMH,"Columbus, OH",114.32596685082873,27.313584303870872,12,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'MQ', 'AS']",3.909631276277002,57.072344559824536
254,PIT,"Pittsburgh, PA",111.76795580110497,27.4147305981216,14,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'AS']",4.0850716757291154,57.79626933809522
285,SAT,"San Antonio, TX",109.25414364640883,28.849557522123895,11,"['OO', 'UA', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'B6', 'MQ', 'AS']",6.908065739570165,62.40799473134746
68,CLE,"Cleveland, OH",104.60220994475138,26.799767601542282,13,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'AS']",3.573548830085037,60.1154546420372
232,OAK,"Oakland, CA",102.1878453038674,35.72123702422145,7,"['WN', 'NK', 'DL', 'G4', 'AS', 'HA', 'OO']",7.983726211072664,47.304574211881246
81,CVG,"Cincinnati, OH",98.13812154696133,27.81624725553116,12,"['OO', 'UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'AS']",7.568822833980747,65.88976841434533
282,RSW,"Fort Myers, FL",95.92178770949721,28.875946418171228,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'AS']",8.962783925451369,72.76692282823876
304,SJU,"San Juan, PR",91.29281767955801,36.78891309610263,8,"['UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'B6', 'MQ']",13.748487049140644,70.55949989626733
54,BUR,"Burbank, CA",85.21546961325967,31.146265560165972,10,"['OO', 'UA', 'AA', 'WN', 'NK', 'DL', 'F9', 'B6', 'MQ', 'AS']",8.247795643153527,58.67461263833427
245,PBI,"West Palm Beach/Palm Beach, FL",82.46408839779005,37.766313814819775,11,"['UA', 'AA', 'WN', 'NK', 'YX', 'DL', 'G4', 'F9', 'OH', 'B6', 'MQ']",16.53919335387914,75.33607853103784
171,JAX,"Jacksonville, FL",78.15469613259668,29.188463169800652,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ']",7.207337763325322,60.81066519076318
216,MKE,"Milwaukee, WI",71.67403314917127,29.499730208895397,13,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'AS']",8.715871425267864,67.18457135594421
233,OGG,"Kahului, HI",70.1988950276243,26.696049110656382,6,"['UA', 'AA', 'WN', 'DL', 'HA', 'AS']",0.15960963324413663,44.834774122493535
237,ONT,"Ontario, CA",69.59116022099448,29.30295331851381,10,"['OO', 'UA', 'AA', 'WN', 'DL', 'F9', 'B6', 'MQ', 'HA', 'AS']",4.894966656081295,56.90426555138462
2,ABQ,"Albuquerque, NM",65.28729281767956,28.60286028602861,10,"['OO', 'UA', 'AA', 'WN', 'NK', 'YX', 'DL', 'B6', 'MQ', 'AS']",2.3920622831513922,57.445125986581985
235,OMA,"Omaha, NE",63.1767955801105,27.80935723655444,12,"['OO', 'UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'AS']",6.135198950590293,57.97607742702053
42,BOI,"Boise, ID",62.966850828729285,25.980521189786785,9,"['UA', 'AA', 'WN', 'NK', 'DL', 'G4', 'AS', 'MQ', 'OO']",3.867859963148197,57.5599089656944
63,CHS,"Charleston, SC",62.894444444444446,27.90389541559933,14,"['OO', 'UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'AS']",5.309689956717604,62.93857726137873
234,OKC,"Oklahoma City, OK",60.668508287292816,25.097896366451145,10,"['OO', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'OH', 'MQ', 'AS']",7.353610782260268,68.21810485222784
293,SDF,"Louisville, KY",60.64088397790055,25.16399416909621,11,"['UA', '9E', 'AA', 'WN', 'YX', 'NK', 'DL', 'G4', 'OH', 'MQ', 'OO']",3.642037172011662,61.76264550205247
27,BDL,"Hartford, CT",60.3646408839779,30.853011166025993,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'OO']",4.979681493684788,59.53885448619112
330,TUS,"Tucson, AZ",57.39779005524862,22.976224853210123,7,"['UA', 'AA', 'WN', 'DL', 'AS', 'MQ', 'OO']",2.9069207815959186,60.8673107184208
277,RNO,"Reno, NV",56.988950276243095,29.12263693650024,9,"['UA', 'AA', 'WN', 'NK', 'DL', 'B6', 'AS', 'MQ', 'OO']",6.877750848279205,61.58837289111631
208,MEM,"Memphis, TN",56.773480662983424,28.64927987543792,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'G4', 'F9', 'OH', 'MQ', 'OO']",7.395776566757493,62.38675648400039
53,BUF,"Buffalo, NY",56.07734806629834,32.1576354679803,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'OO']",7.607290640394089,65.35391922565
239,ORF,"Norfolk, VA",54.668508287292816,29.277412834765034,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",6.747751389590702,65.66806809646964
286,SAV,"Savannah, GA",49.06703910614525,32.75646134578162,12,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'OO']",8.913355345553912,71.10991509937591
106,ELP,"El Paso, TX",47.8232044198895,24.225970425138634,9,"['UA', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'MQ', 'OO']",4.4247920517560075,59.74482328901345
136,GRR,"Grand Rapids, MI",46.67403314917127,28.13683712121212,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",6.126420454545454,70.15698625826415
193,LGB,"Long Beach, CA",46.19889502762431,30.997369050466396,4,"['WN', 'HA', 'OO', 'DL']",6.669815833532648,52.79428810976312
329,TUL,"Tulsa, OK",45.98342541436464,22.203532380151387,10,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",2.3813528775681845,68.66044610723938
127,GEG,"Spokane, WA",45.668508287292816,27.340914589886278,7,"['UA', 'AA', 'WN', 'DL', 'G4', 'AS', 'OO']",2.4513670457294943,58.84281454776176
274,RIC,"Richmond, VA",45.6243093922652,29.232259627028338,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'G4', 'OH', 'B6', 'MQ', 'OO']",5.160813756357472,60.92738789358106
33,BHM,"Birmingham, AL",45.40331491712707,28.92431248478949,10,"['UA', '9E', 'AA', 'WN', 'YX', 'NK', 'DL', 'OH', 'MQ', 'OO']",8.872596738865903,65.789267914775
177,KOA,"Kona, HI",43.58563535911602,24.210926606667513,6,"['UA', 'AA', 'WN', 'DL', 'HA', 'AS']",-2.129927747496514,42.330439443215525
313,SRQ,"Sarasota/Bradenton, FL",43.241379310344826,27.37905369484317,11,"['UA', 'AA', 'WN', 'YX', 'DL', 'G4', 'F9', 'OH', 'B6', 'MQ', 'OO']",8.102472089314194,74.036157727644
335,TYS,"Knoxville, TN",42.15469613259668,26.526867627785066,10,"['UA', '9E', 'AA', 'YX', 'DL', 'G4', 'F9', 'OH', 'MQ', 'OO']",4.9073394495412845,63.1953109898495
194,LIH,"Lihue, HI",41.950276243093924,27.38048202291584,6,"['UA', 'AA', 'WN', 'DL', 'HA', 'AS']",-0.2680100092190175,43.72814462329603
265,PVD,"Providence, RI",41.828729281767956,28.14687623827764,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'OH', 'B6', 'MQ', 'OO']",6.155989961695945,66.63064140932161
138,GSP,"Greer, SC",41.58563535911602,26.132589345024577,10,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",6.384349674505115,64.98613588768373
17,ANC,"Anchorage, AK",40.83425414364641,27.00581788661886,4,"['UA', 'AS', 'AA', 'DL']",-0.1668245163036125,49.565341170840206
264,PSP,"Palm Springs, CA",40.8232044198895,26.01163892272297,9,"['UA', 'AA', 'WN', 'DL', 'G4', 'F9', 'AS', 'MQ', 'OO']",2.2423873325213153,59.62609411708869
97,DSM,"Des Moines, IA",38.78453038674033,24.800569800569804,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",5.428774928774929,75.91219441237442
342,XNA,"Fayetteville, AR",37.49171270718232,26.46625405246095,10,"['UA', '9E', 'AA', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",6.891541408782788,69.50787550155296
75,COS,"Colorado Springs, CO",33.96132596685083,27.509354156499107,7,"['UA', 'AA', 'WN', 'DL', 'G4', 'MQ', 'OO']",10.066373840897999,76.36439280212078
230,MYR,"Myrtle Beach, SC",33.577777777777776,24.23891462607545,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",3.3871608206485773,62.44982900237507
195,LIT,"Little Rock, AR",33.07734806629834,29.296809754468015,10,"['9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",9.711207616502422,64.31587819582649
115,FAT,"Fresno, CA",32.19889502762431,29.99313658201784,8,"['UA', 'AA', 'WN', 'DL', 'G4', 'AS', 'MQ', 'OO']",9.407687028140014,72.99251007794695
323,SYR,"Syracuse, NY",32.171270718232044,28.748068006182375,11,"['UA', '9E', 'AA', 'YX', 'DL', 'F9', 'G4', 'OH', 'B6', 'MQ', 'OO']",11.126910527219646,77.3462473618149
256,PNS,"Pensacola, FL",31.9,27.464298153953326,11,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'F9', 'OH', 'MQ', 'OO']",5.586206896551724,66.37144139866754
14,ALB,"Albany, NY",31.723756906077348,31.43504005572971,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'OH', 'B6', 'MQ', 'OO']",12.75531173807036,80.570833157667
151,HPN,"White Plains, NY",31.596685082872927,27.906976744186046,6,"['9E', 'DL', 'OH', 'B6', 'MQ', 'OO']",11.062598356356006,82.05781110520064
224,MSN,"Madison, WI",31.243093922651934,22.334217506631298,9,"['UA', '9E', 'AA', 'YX', 'DL', 'F9', 'OH', 'MQ', 'OO']",6.514942528735633,70.87779816176362
279,ROC,"Rochester, NY",31.12154696132597,34.04935203266466,12,"['UA', '9E', 'AA', 'WN', 'NK', 'YX', 'DL', 'G4', 'OH', 'B6', 'MQ', 'OO']",10.318302858157287,69.03381022117561
137,GSO,"Greensboro/High Point, NC",29.558011049723756,24.149532710280372,8,"['9E', 'AA', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",7.063738317757009,61.74716305470624
267,PWM,"Portland, ME",29.099447513812155,27.226124928801976,11,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'F9', 'OH', 'B6', 'MQ', 'OO']",8.865008543763054,70.55215068856599
160,ICT,"Wichita, KS",27.370165745856355,24.989907145740816,10,"['UA', '9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",7.881509890997174,74.40177929340291
23,AVL,"Asheville, NC",26.905027932960895,33.45099667774086,10,"['UA', '9E', 'AA', 'YX', 'DL', 'G4', 'OH', 'B6', 'MQ', 'OO']",13.08783222591362,79.99925473039215
200,MAF,"Midland/Odessa, TX",25.76243093922652,24.12609907784688,4,"['WN', 'UA', 'MQ', 'OO']",6.6244906712416896,68.84992832568228
297,SGF,"Springfield, MO",25.303867403314918,35.26200873362446,6,"['9E', 'DL', 'G4', 'OH', 'MQ', 'OO']",16.099781659388647,81.19029517990587
56,BZN,"Bozeman, MT",24.87292817679558,30.74189249222568,9,"['OO', 'UA', 'AA', 'WN', 'DL', 'G4', 'B6', 'MQ', 'AS']",11.217681030653043,73.94454810704089
295,SFB,"Sanford, FL",24.335195530726256,38.865932047750235,1,['G4'],14.834022038567493,71.45975881054684
190,LEX,"Lexington, KY",23.392265193370164,26.074633915918756,8,"['9E', 'AA', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",7.880255077940482,68.76009006441225
153,HSV,"Huntsville, AL",22.87845303867403,35.45037430572326,7,"['9E', 'AA', 'YX', 'DL', 'OH', 'MQ', 'OO']",20.474040086935524,85.82685702218507
64,CID,"Cedar Rapids/Iowa City, IA",22.696132596685082,29.673807205452775,10,"['UA', '9E', 'AA', 'YX', 'DL', 'F9', 'G4', 'OH', 'MQ', 'OO']",10.383398247322297,77.44877922471849
52,BTV,"Burlington, VT",22.204419889502763,24.060711619805925,10,"['UA', '9E', 'AA', 'YX', 'DL', 'G4', 'F9', 'OH', 'MQ', 'OO']",8.3319233640209,74.90827511028473
339,VPS,"Valparaiso, FL",21.966666666666665,27.819929185634802,8,"['9E', 'AA', 'WN', 'YX', 'DL', 'G4', 'OH', 'MQ']",5.853566009104704,70.61321914211085
19,ASE,"Aspen, CO",21.58888888888889,41.35357694287185,1,['OO'],37.84071024189398,109.29069121623507
112,EYW,"Key West, FL",21.3,35.44600938967136,8,"['UA', '9E', 'AA', 'YX', 'DL', 'G4', 'B6', 'MQ']",14.812467396974439,77.24739795964798
252,PIE,"St. Petersburg, FL",21.164772727272727,28.56375838926175,1,['G4'],3.8722147651006713,69.79019343300902
86,DAY,"Dayton, OH",20.248618784530386,24.010914051841745,7,"['9E', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",12.127967257844475,88.5329623429694
162,ILM,"Wilmington, NC",20.19889502762431,25.054704595185992,7,"['9E', 'AA', 'YX', 'DL', 'OH', 'MQ', 'OO']",4.755743982494529,64.2904508749222
287,SBA,"Santa Barbara, CA",20.066298342541437,25.330396475770925,7,"['UA', 'AA', 'WN', 'DL', 'AS', 'MQ', 'OO']",8.815253303964758,79.50008883139135
247,PGD,"Punta Gorda, FL",19.98857142857143,34.676958261863916,1,['G4'],10.24442538593482,76.22769275517986
288,SBN,"South Bend, IN",19.77900552486188,31.815642458100555,7,"['UA', '9E', 'AA', 'YX', 'G4', 'OH', 'OO']",17.596927374301675,85.63416500951324
108,EUG,"Eugene, OR",19.447513812154696,29.971590909090907,7,"['UA', 'AA', 'WN', 'G4', 'AS', 'MQ', 'OO']",7.778977272727273,77.24039018300742
122,FSD,"Sioux Falls, SD",19.116022099447513,31.1271676300578,9,"['UA', '9E', 'AA', 'YX', 'DL', 'F9', 'G4', 'MQ', 'OO']",8.503179190751444,71.05903747510905
114,FAR,"Fargo, ND",19.082872928176794,29.154603358425014,7,"['UA', '9E', 'DL', 'F9', 'G4', 'MQ', 'OO']",11.995946728430805,81.93102412715729
57,CAE,"Columbia, SC",18.265193370165747,26.89050211736237,7,"['9E', 'AA', 'YX', 'DL', 'OH', 'MQ', 'OO']",7.111312764670297,69.25071868505884
61,CHA,"Chattanooga, TN",18.209944751381215,31.462378640776702,7,"['9E', 'YX', 'DL', 'G4', 'OH', 'MQ', 'OO']",14.972997572815533,85.90998323276715
21,ATW,"Appleton, WI",18.03314917127072,28.92156862745098,5,"['9E', 'DL', 'G4', 'MQ', 'OO']",17.683517156862745,95.05857682963807
168,ITO,"Hilo, HI",17.944751381215468,27.86330049261084,2,"['WN', 'HA']",1.7432266009852218,31.055291358128116
170,JAN,"Jackson/Vicksburg, MS",17.558011049723756,27.249842668344872,6,"['9E', 'WN', 'DL', 'OH', 'MQ', 'OO']",7.94115796098175,71.29525603917672
102,ECP,"Panama City, FL",17.177777777777777,30.789133247089264,7,"['AA', 'WN', 'YX', 'DL', 'OH', 'MQ', 'OO']",6.985769728331177,57.8401599817884
184,LBB,"Lubbock, TX",16.712707182320443,27.140495867768593,4,"['WN', 'MQ', 'OO', 'AA']",9.552396694214876,71.48729385640057
25,AZA,"Phoenix, AZ",16.505555555555556,29.0811174688657,1,['G4'],-0.995960955907102,49.148911197463164
260,PSC,"Pasco/Kennewick/Richland, WA",16.23204419889503,22.021783526208303,4,"['G4', 'OO', 'AS', 'DL']",4.569775357385977,69.56299260938597
270,RDM,"Bend/Redmond, OR",15.480662983425415,28.83654532476802,5,"['UA', 'AA', 'AS', 'MQ', 'OO']",12.35438972162741,71.17468263654973
289,SBP,"San Luis Obispo, CA",15.464088397790055,24.723115398356555,5,"['UA', 'OO', 'AA', 'MQ', 'AS']",6.87459807073955,85.9607042060042
124,FWA,"Fort Wayne, IN",15.337016574585636,31.340057636887607,5,"['9E', 'G4', 'OH', 'MQ', 'OO']",17.48198847262248,87.31902592265108
324,TLH,"Tallahassee, FL",15.189944134078212,23.869069510849577,6,"['9E', 'YX', 'DL', 'OH', 'B6', 'MQ']",5.70467083486576,70.87008357305193
214,MHT,"Manchester, NH",14.98342541436464,27.43362831858407,5,"['YX', 'WN', 'OH', 'B6', 'MQ']",7.9432153392330385,69.30718233958008
169,JAC,"Jackson, WY",14.552486187845304,33.52315869400152,4,"['UA', 'OO', 'DL', 'AA']",20.900151860288535,96.60689829958012
209,MFE,"Mission/McAllen/Edinburg, TX",14.425414364640885,22.175411719647645,5,"['UA', 'AA', 'G4', 'MQ', 'OO']",4.9751053236307925,76.17268992468675
268,RAP,"Rapid City, SD",13.817679558011049,26.86925229908037,7,"['UA', '9E', 'AA', 'DL', 'G4', 'MQ', 'OO']",8.269492203118752,76.76276796013836
16,AMA,"Amarillo, TX",13.491712707182321,23.423423423423422,4,"['WN', 'MQ', 'OO', 'AA']",5.832514332514332,69.88935628126849
223,MRY,"Monterey, CA",13.32596685082873,25.580431177446105,4,"['G4', 'MQ', 'OO', 'AA']",6.0464344941956885,80.19259479651278
205,MDT,"Harrisburg, PA",13.276243093922652,33.74947981689555,10,"['UA', '9E', 'AA', 'YX', 'DL', 'G4', 'F9', 'OH', 'MQ', 'OO']",11.3083645443196,73.12087360881185
300,SHV,"Shreveport, LA",12.6353591160221,28.115435067774374,5,"['9E', 'G4', 'OH', 'MQ', 'OO']",8.605596851770878,71.19538703993165
317,STT,"Charlotte Amalie, VI",12.596685082872929,27.58771929824561,5,"['UA', 'AA', 'NK', 'DL', 'B6']",7.463596491228071,72.55355250376459
152,HRL,"Harlingen/San Benito, TX",12.433333333333334,24.396782841823054,4,"['WN', 'OO', 'MQ', 'DL']",4.031277926720286,54.093479456302056
51,BTR,"Baton Rouge, LA",12.329608938547485,32.1250566379701,6,"['UA', '9E', 'DL', 'OH', 'MQ', 'OO']",12.808337109198007,71.84668730181879
103,EGE,"Eagle, CO",12.292817679558011,42.38202247191011,5,"['UA', 'AA', 'DL', 'F9', 'OO']",31.644494382022472,99.72810111725445
130,GJT,"Grand Junction, CO",12.160220994475138,24.125397546569744,4,"['UA', 'MQ', 'OO', 'G4']",3.5520218082689685,76.26358088743328
166,ISP,"Islip, NY",11.922651933701658,39.38832252085264,3,"['WN', 'F9', 'B6']",14.266913809082483,70.73128925299463
36,BIS,"Bismarck/Mandan, ND",11.878453038674033,33.81395348837209,5,"['9E', 'DL', 'G4', 'MQ', 'OO']",15.57953488372093,84.55042440392914
35,BIL,"Billings, MT",11.707182320441989,18.876828692779615,5,"['UA', 'DL', 'G4', 'MQ', 'OO']",5.9079754601226995,79.05500964015064
210,MFR,"Medford, OR",11.502762430939226,25.072046109510087,3,"['UA', 'OO', 'G4']",5.6902017291066285,87.79248823198995
175,JNU,"Juneau, AK",11.3646408839779,19.299951385512884,2,"['AS', 'DL']",-3.2644628099173554,63.44852279493701
32,BGR,"Bangor, ME",11.077348066298342,22.842892768079803,7,"['9E', 'AA', 'YX', 'G4', 'OH', 'MQ', 'OO']",2.7391521197007482,74.12365786285345
250,PIA,"Peoria, IL",11.03867403314917,32.08208208208209,4,"['G4', 'MQ', 'OH', 'OO']",17.504004004004003,91.53778719037041
96,DRO,"Durango, CO",10.933701657458563,27.842344618494188,3,"['UA', 'MQ', 'OO']",16.809499747347147,90.72152409978149
218,MLI,"Moline, IL",10.933701657458563,24.254674077817075,5,"['9E', 'G4', 'OH', 'MQ', 'OO']",10.594744820616473,83.37706869456457
316,STS,"Santa Rosa, CA",10.911602209944752,35.848101265822784,4,"['OO', 'MQ', 'AS', 'AA']",16.712911392405065,71.50109365244126
298,SGU,"St. George, UT",10.204419889502763,17.920952896589064,1,['OO'],7.165674066053059,69.65292109434438
